window_index,attack_label,attack_type,original_score,k,ig_masked_score,ig_score_drop,random_masked_score_mean,random_score_drop_mean,delta_drop,ig_topk_features,ig_target
31650,1,PortScan,0.5265535116195679,20,0.41805505752563477,0.1084984540939331,0.5148299932479858,0.011723518371582031,0.09677493572235107,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;Avg Bwd Segment Size;SYN Flag Count;Bwd IAT Max;URG Flag Count;Idle Mean;Fwd IAT Mean;Idle Max;Fwd IAT Max;Avg Fwd Segment Size;Fwd IAT Min;Bwd Packet Length Max,fused_tad_score
31656,1,PortScan,0.5282453894615173,5,0.4214242696762085,0.10682111978530884,0.49942554235458375,0.028819847106933583,0.07800127267837526,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
31656,1,PortScan,0.5282453894615173,10,0.42250582575798035,0.10573956370353699,0.5096011519432068,0.01864423751831057,0.08709532618522642,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;Avg Bwd Segment Size;SYN Flag Count,fused_tad_score
31656,1,PortScan,0.5282453894615173,20,0.417974591255188,0.11027079820632935,0.47539482116699217,0.05285056829452517,0.05742022991180418,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;Avg Bwd Segment Size;SYN Flag Count;Bwd IAT Max;ACK Flag Count;Idle Mean;URG Flag Count;Fwd IAT Mean;Idle Max;Fwd IAT Max;Avg Fwd Segment Size;Fwd IAT Min;Bwd Packet Length Max,fused_tad_score
31955,1,PortScan,0.532896101474762,5,0.42095887660980225,0.11193722486495972,0.530121099948883,0.0027750015258789507,0.10916222333908077,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
31955,1,PortScan,0.532896101474762,10,0.4380813241004944,0.09481477737426758,0.509019523859024,0.023876577615737915,0.07093819975852966,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;ACK Flag Count;Packet Length Std;SYN Flag Count,fused_tad_score
31955,1,PortScan,0.532896101474762,20,0.4215767979621887,0.11131930351257324,0.5115963459014893,0.021299755573272683,0.09001954793930056,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;ACK Flag Count;Packet Length Std;SYN Flag Count;Avg Bwd Segment Size;Bwd IAT Max;Fwd IAT Mean;URG Flag Count;Idle Mean;FIN Flag Count;Idle Max;Fwd IAT Total;Bwd Packet Length Max;Fwd IAT Min,fused_tad_score
32507,1,PortScan,0.5286087989807129,5,0.4214160442352295,0.1071927547454834,0.5251128911972046,0.0034959077835082786,0.10369684696197512,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
32507,1,PortScan,0.5286087989807129,10,0.42245036363601685,0.10615843534469604,0.49749094247817993,0.03111785650253296,0.07504057884216309,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;Avg Bwd Segment Size;SYN Flag Count,fused_tad_score
32507,1,PortScan,0.5286087989807129,20,0.415388286113739,0.11322051286697388,0.47920228242874147,0.049406516551971424,0.06381399631500245,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;Avg Bwd Segment Size;SYN Flag Count;ACK Flag Count;Bwd IAT Max;Idle Mean;URG Flag Count;Fwd IAT Mean;Idle Max;Fwd IAT Max;Fwd IAT Total;Avg Fwd Segment Size;Fwd IAT Min,fused_tad_score
32536,1,PortScan,0.5273899435997009,5,0.42095375061035156,0.10643619298934937,0.5309902906417847,-0.0036003470420837846,0.11003654003143315,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
32536,1,PortScan,0.5273899435997009,10,0.4362121820449829,0.09117776155471802,0.5216733336448669,0.005716609954834029,0.08546115159988399,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;Avg Bwd Segment Size,fused_tad_score
32536,1,PortScan,0.5273899435997009,20,0.41640082001686096,0.11098912358283997,0.49254759550094607,0.03484234809875486,0.0761467754840851,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;Avg Bwd Segment Size;SYN Flag Count;Bwd IAT Max;URG Flag Count;Fwd IAT Mean;Idle Mean;FIN Flag Count;Idle Max;Fwd IAT Max;Avg Fwd Segment Size;Bwd Packet Length Max,fused_tad_score
32762,1,PortScan,0.5288878679275513,5,0.4207800626754761,0.1081078052520752,0.5351298570632934,-0.006241989135742143,0.11434979438781734,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
32762,1,PortScan,0.5288878679275513,10,0.43812477588653564,0.09076309204101562,0.49617748260498046,0.03271038532257081,0.05805270671844481,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;SYN Flag Count,fused_tad_score
32762,1,PortScan,0.5288878679275513,20,0.4167892634868622,0.11209860444068909,0.491760116815567,0.03712775111198424,0.07497085332870485,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;SYN Flag Count;Avg Bwd Segment Size;Bwd IAT Max;Fwd IAT Mean;URG Flag Count;Idle Mean;Idle Max;FIN Flag Count;Fwd IAT Total;Fwd IAT Max;Fwd IAT Min,fused_tad_score
32993,1,PortScan,0.5212586522102356,5,0.41957658529281616,0.10168206691741943,0.5210004687309265,0.0002581834793090598,0.10142388343811037,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
32993,1,PortScan,0.5212586522102356,10,0.43752849102020264,0.08373016119003296,0.5339417695999146,-0.012683117389678977,0.09641327857971194,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;ACK Flag Count;Packet Length Std;Avg Bwd Segment Size,fused_tad_score
32993,1,PortScan,0.5212586522102356,20,0.41604048013687134,0.10521817207336426,0.48930259943008425,0.031956052780151345,0.07326211929321291,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;ACK Flag Count;Packet Length Std;Avg Bwd Segment Size;SYN Flag Count;Bwd IAT Max;Idle Mean;URG Flag Count;Fwd IAT Mean;Idle Max;Fwd IAT Max;Fwd IAT Total;Avg Fwd Segment Size;Fwd IAT Min,fused_tad_score
33339,1,PortScan,0.5297663807868958,5,0.42125195264816284,0.10851442813873291,0.5317075729370118,-0.0019411921501160112,0.11045562028884892,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
33339,1,PortScan,0.5297663807868958,10,0.42237380146980286,0.1073925793170929,0.4173505544662476,0.11241582632064817,-0.005023247003555276,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;Avg Bwd Segment Size;SYN Flag Count,fused_tad_score
33339,1,PortScan,0.5297663807868958,20,0.41568344831466675,0.114082932472229,0.5070715844631195,0.022694796323776245,0.09138813614845276,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;Avg Bwd Segment Size;SYN Flag Count;Bwd IAT Max;ACK Flag Count;Idle Mean;URG Flag Count;Fwd IAT Mean;Idle Max;Fwd IAT Max;Fwd IAT Total;Avg Fwd Segment Size;Fwd IAT Min,fused_tad_score
33374,1,PortScan,0.5313732028007507,5,0.42079776525497437,0.11057543754577637,0.524884557723999,0.006488645076751731,0.10408679246902464,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
33374,1,PortScan,0.5313732028007507,10,0.43784403800964355,0.09352916479110718,0.5330894470214844,-0.001716244220733687,0.09524540901184086,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;SYN Flag Count,fused_tad_score
33374,1,PortScan,0.5313732028007507,20,0.4208969473838806,0.11047625541687012,0.5174998641014099,0.01387333869934082,0.0966029167175293,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;SYN Flag Count;Avg Bwd Segment Size;Bwd IAT Max;Fwd IAT Mean;URG Flag Count;Idle Mean;Fwd IAT Total;FIN Flag Count;Idle Max;Flow Packets/s;Fwd IAT Min,fused_tad_score
33504,1,PortScan,0.522567868232727,5,0.42109864950180054,0.10146921873092651,0.5245605826377868,-0.00199271440505977,0.10346193313598628,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
33504,1,PortScan,0.522567868232727,10,0.43731147050857544,0.08525639772415161,0.5145097494125366,0.008058118820190474,0.07719827890396114,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;Avg Bwd Segment Size,fused_tad_score
33504,1,PortScan,0.522567868232727,20,0.41820061206817627,0.10436725616455078,0.46022934317588804,0.06233852505683901,0.04202873110771177,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;Avg Bwd Segment Size;SYN Flag Count;Bwd IAT Max;URG Flag Count;Idle Mean;Fwd IAT Mean;Idle Max;Fwd IAT Max;Avg Fwd Segment Size;Fwd IAT Min;Bwd Packet Length Max,fused_tad_score
34874,1,PortScan,0.5241677761077881,5,0.4178706407546997,0.10629713535308838,0.524978768825531,-0.0008109927177428755,0.10710812807083125,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
34874,1,PortScan,0.5241677761077881,10,0.4396899342536926,0.08447784185409546,0.522118228673935,0.002049547433853105,0.08242829442024235,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;ACK Flag Count;SYN Flag Count;Flow IAT Max;Packet Length Std,fused_tad_score
34874,1,PortScan,0.5241677761077881,20,0.42312681674957275,0.10104095935821533,0.5146625518798829,0.009505224227905229,0.0915357351303101,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;ACK Flag Count;SYN Flag Count;Flow IAT Max;Packet Length Std;URG Flag Count;Avg Bwd Segment Size;Bwd IAT Max;Fwd IAT Mean;Fwd IAT Total;Idle Mean;Idle Max;Fwd PSH Flags;FIN Flag Count;Bwd Packet Length Max,fused_tad_score
35082,1,PortScan,0.5329487919807434,5,0.4230573773384094,0.10989141464233398,0.502606737613678,0.030342054367065385,0.0795493602752686,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
35082,1,PortScan,0.5329487919807434,10,0.44441166520118713,0.08853712677955627,0.47128714323043824,0.061661648750305165,0.02687547802925111,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;Flow Packets/s,fused_tad_score
35082,1,PortScan,0.5329487919807434,20,0.4215286672115326,0.11142012476921082,0.5353301882743835,-0.0023813962936400923,0.11380152106285091,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;Flow Packets/s;Avg Bwd Segment Size;SYN Flag Count;Bwd IAT Max;Fwd IAT Mean;Idle Mean;URG Flag Count;Fwd Packets/s;Fwd IAT Total;Idle Max;Fwd IAT Min,fused_tad_score
35317,1,PortScan,0.4611973166465759,5,0.41788601875305176,0.04331129789352417,0.24115226566791534,0.2200450509786606,-0.17673375308513642,PSH Flag Count;SYN Flag Count;Fwd PSH Flags;ACK Flag Count;Flow Duration,fused_tad_score
35317,1,PortScan,0.4611973166465759,10,0.43403497338294983,0.0271623432636261,0.2635971873998642,0.19760012924671172,-0.17043778598308562,PSH Flag Count;SYN Flag Count;Fwd PSH Flags;ACK Flag Count;Flow Duration;Bwd IAT Total;Destination Port;Init_Win_bytes_forward;Fwd IAT Total;Idle Min,fused_tad_score
35317,1,PortScan,0.4611973166465759,20,0.42301392555236816,0.038183391094207764,0.3754465878009796,0.08575072884559631,-0.04756733775138855,PSH Flag Count;SYN Flag Count;Fwd PSH Flags;ACK Flag Count;Flow Duration;Bwd IAT Total;Destination Port;Init_Win_bytes_forward;Fwd IAT Total;Idle Min;URG Flag Count;Fwd Packets/s;Flow IAT Max;Fwd IAT Mean;Avg Bwd Segment Size;Fwd IAT Max;Idle Max;Bwd IAT Max;Flow Packets/s;Idle Mean,fused_tad_score
35791,1,PortScan,0.4893006980419159,5,0.4220617413520813,0.0672389566898346,0.4899910807609558,-0.0006903827190399281,0.06792933940887452,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port,fused_tad_score
35791,1,PortScan,0.4893006980419159,10,0.4410291910171509,0.048271507024765015,0.49266214966773986,-0.0033614516258239635,0.05163295865058898,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
35791,1,PortScan,0.4893006980419159,20,0.42436695098876953,0.06493374705314636,0.4794366002082825,0.0098640978336334,0.05506964921951296,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Fwd IAT Max;Packet Length Std;Bwd IAT Max;Fwd IAT Total;Idle Mean;Fwd IAT Min;SYN Flag Count;Init_Win_bytes_backward;Avg Fwd Segment Size,fused_tad_score
35889,1,PortScan,0.4957351088523865,5,0.42374539375305176,0.07198971509933472,0.4733452618122101,0.02238984704017638,0.049599868059158336,PSH Flag Count;Flow Duration;Destination Port;Init_Win_bytes_forward;Bwd IAT Total,fused_tad_score
35889,1,PortScan,0.4957351088523865,10,0.44300201535224915,0.05273309350013733,0.48730984330177307,0.008425265550613403,0.044307827949523926,PSH Flag Count;Flow Duration;Destination Port;Init_Win_bytes_forward;Bwd IAT Total;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
35889,1,PortScan,0.4957351088523865,20,0.4227113723754883,0.0730237364768982,0.5085196495056152,-0.01278454065322876,0.08580827713012695,PSH Flag Count;Flow Duration;Destination Port;Init_Win_bytes_forward;Bwd IAT Total;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Packet Length Std;Fwd IAT Max;Bwd IAT Max;SYN Flag Count;Fwd IAT Total;Idle Mean;Fwd IAT Min;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
36112,1,PortScan,0.4924662709236145,5,0.4229714870452881,0.06949478387832642,0.49223023653030396,0.00023603439331054688,0.06925874948501587,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port,fused_tad_score
36112,1,PortScan,0.4924662709236145,10,0.4422553479671478,0.050210922956466675,0.4904939651489258,0.0019723057746887096,0.048238617181777965,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
36112,1,PortScan,0.4924662709236145,20,0.42114508152008057,0.07132118940353394,0.4832970440387726,0.009169226884841897,0.06215196251869204,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Packet Length Std;Fwd IAT Max;Bwd IAT Max;SYN Flag Count;Idle Mean;Fwd IAT Total;Fwd IAT Min;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
36193,1,PortScan,0.4852442741394043,5,0.42165273427963257,0.06359153985977173,0.44976346492767333,0.03548080921173097,0.02811073064804076,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port,fused_tad_score
36193,1,PortScan,0.4852442741394043,10,0.43945467472076416,0.04578959941864014,0.47662618160247805,0.008618092536926247,0.03717150688171389,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
36193,1,PortScan,0.4852442741394043,20,0.4268913269042969,0.05835294723510742,0.48415166735649107,0.0010926067829132302,0.05726034045219419,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;FIN Flag Count;Fwd IAT Max;Packet Length Std;Bwd IAT Max;Fwd IAT Total;SYN Flag Count;Idle Mean;Fwd IAT Min;Init_Win_bytes_backward,fused_tad_score
36500,1,PortScan,0.4907379746437073,5,0.4225575029850006,0.06818047165870667,0.4958511710166931,-0.005113196372985851,0.07329366803169252,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port,fused_tad_score
36500,1,PortScan,0.4907379746437073,10,0.4413968324661255,0.04934114217758179,0.48637400269508363,0.004363971948623646,0.04497717022895814,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Idle Max,fused_tad_score
36500,1,PortScan,0.4907379746437073,20,0.4197291433811188,0.0710088312625885,0.45139243006706237,0.03934554457664491,0.03166328668594359,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Idle Max;Fwd IAT Mean;Fwd IAT Max;Packet Length Std;Bwd IAT Max;Idle Mean;Fwd IAT Total;Fwd IAT Min;SYN Flag Count;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
36823,1,PortScan,0.4923245906829834,5,0.4226078987121582,0.0697166919708252,0.4766948103904724,0.015629780292510997,0.0540869116783142,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port,fused_tad_score
36823,1,PortScan,0.4923245906829834,10,0.4414364993572235,0.05088809132575989,0.4726240932941437,0.01970049738883972,0.031187593936920166,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Idle Max,fused_tad_score
36823,1,PortScan,0.4923245906829834,20,0.4248031973838806,0.06752139329910278,0.4440122902393341,0.048312300443649314,0.01920909285545347,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Idle Max;Fwd IAT Mean;Fwd IAT Max;Packet Length Std;Bwd IAT Max;Idle Mean;Fwd IAT Total;Fwd IAT Min;SYN Flag Count;Init_Win_bytes_backward;Avg Fwd Segment Size,fused_tad_score
36992,1,PortScan,0.47958409786224365,5,0.21089842915534973,0.2686856687068939,0.24773767292499543,0.23184642493724822,0.0368392437696457,PSH Flag Count;Flow Duration;Fwd IAT Max;Bwd IAT Min;Bwd IAT Total,fused_tad_score
36992,1,PortScan,0.47958409786224365,10,0.4408442974090576,0.038739800453186035,0.2567541003227234,0.22282999753952026,-0.18409019708633423,PSH Flag Count;Flow Duration;Fwd IAT Max;Bwd IAT Min;Bwd IAT Total;Idle Mean;Fwd IAT Total;Bwd IAT Mean;Fwd IAT Min;Flow IAT Std,fused_tad_score
36992,1,PortScan,0.47958409786224365,20,0.4342123866081238,0.04537171125411987,0.39100275933742523,0.08858133852481842,-0.04320962727069855,PSH Flag Count;Flow Duration;Fwd IAT Max;Bwd IAT Min;Bwd IAT Total;Idle Mean;Fwd IAT Total;Bwd IAT Mean;Fwd IAT Min;Flow IAT Std;Bwd IAT Max;Init_Win_bytes_forward;Flow IAT Max;Idle Min;Fwd IAT Mean;ACK Flag Count;Idle Max;Destination Port;URG Flag Count;Flow IAT Mean,fused_tad_score
37019,1,PortScan,0.48922115564346313,5,0.4220682382583618,0.06715291738510132,0.49016307592391967,-0.0009419202804565319,0.06809483766555785,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port,fused_tad_score
37019,1,PortScan,0.48922115564346313,10,0.44061779975891113,0.048603355884552,0.505675733089447,-0.016454577445983887,0.06505793333053589,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
37019,1,PortScan,0.48922115564346313,20,0.42001062631607056,0.06921052932739258,0.48826333284378054,0.000957822799682595,0.06825270652770998,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Packet Length Std;Fwd IAT Max;Fwd IAT Total;Bwd IAT Max;SYN Flag Count;Idle Mean;Fwd IAT Min;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
37240,1,PortScan,0.492023229598999,5,0.4227767288684845,0.06924650073051453,0.4922586679458618,-0.00023543834686279297,0.06948193907737732,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port,fused_tad_score
37240,1,PortScan,0.492023229598999,10,0.44145137071609497,0.05057185888290405,0.5021417438983917,-0.0101185142993927,0.06069037318229675,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Idle Max,fused_tad_score
37240,1,PortScan,0.492023229598999,20,0.420027494430542,0.07199573516845703,0.4873353600502014,0.00468786954879763,0.0673078656196594,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Idle Max;Fwd IAT Mean;Fwd IAT Max;Packet Length Std;Bwd IAT Max;Idle Mean;SYN Flag Count;Fwd IAT Min;Init_Win_bytes_backward;Fwd IAT Total;Bwd Packet Length Mean,fused_tad_score
37273,1,PortScan,0.49323415756225586,5,0.4232145845890045,0.07001957297325134,0.49168838262557985,0.0015457749366760143,0.06847379803657533,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port,fused_tad_score
37273,1,PortScan,0.49323415756225586,10,0.44219040870666504,0.05104374885559082,0.5101951956748962,-0.01696103811264038,0.0680047869682312,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Idle Max,fused_tad_score
37273,1,PortScan,0.49323415756225586,20,0.4212731719017029,0.07196098566055298,0.4722649395465851,0.020969218015670754,0.050991767644882224,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Idle Max;Fwd IAT Mean;Fwd IAT Max;Packet Length Std;Bwd IAT Max;Fwd IAT Total;Idle Mean;Fwd IAT Min;SYN Flag Count;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
37279,1,PortScan,0.495547890663147,5,0.4224117398262024,0.07313615083694458,0.5012847483158112,-0.005736857652664185,0.07887300848960876,PSH Flag Count;Flow Duration;Destination Port;Init_Win_bytes_forward;Bwd IAT Total,fused_tad_score
37279,1,PortScan,0.495547890663147,10,0.44151216745376587,0.054035723209381104,0.5023518383502961,-0.006803947687149092,0.060839670896530196,PSH Flag Count;Flow Duration;Destination Port;Init_Win_bytes_forward;Bwd IAT Total;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
37279,1,PortScan,0.495547890663147,20,0.42437607049942017,0.0711718201637268,0.48067528009414673,0.014872610569000244,0.05629920959472656,PSH Flag Count;Flow Duration;Destination Port;Init_Win_bytes_forward;Bwd IAT Total;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Packet Length Std;Fwd IAT Max;Bwd IAT Max;SYN Flag Count;Idle Mean;Fwd IAT Total;Fwd IAT Min;Init_Win_bytes_backward;Avg Fwd Segment Size,fused_tad_score
37491,1,PortScan,0.4916776418685913,5,0.4218064546585083,0.06987118721008301,0.4877224385738373,0.003955203294754017,0.06591598391532899,PSH Flag Count;Flow Duration;Destination Port;Init_Win_bytes_forward;Bwd IAT Total,fused_tad_score
37491,1,PortScan,0.4916776418685913,10,0.44023674726486206,0.05144089460372925,0.46146955490112307,0.03020808696746824,0.02123280763626101,PSH Flag Count;Flow Duration;Destination Port;Init_Win_bytes_forward;Bwd IAT Total;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
37491,1,PortScan,0.4916776418685913,20,0.4188379645347595,0.07283967733383179,0.4881245672702789,0.003553074598312389,0.0692866027355194,PSH Flag Count;Flow Duration;Destination Port;Init_Win_bytes_forward;Bwd IAT Total;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Bwd IAT Max;Packet Length Std;SYN Flag Count;Fwd IAT Max;Idle Mean;Fwd IAT Min;Fwd IAT Total;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
37606,1,PortScan,0.4414249360561371,5,0.15996190905570984,0.28146302700042725,0.21948880553245545,0.22193613052368164,0.05952689647674561,PSH Flag Count;Flow Duration;SYN Flag Count;Bwd IAT Total;Fwd PSH Flags,fused_tad_score
37606,1,PortScan,0.4414249360561371,10,0.4255075752735138,0.01591736078262329,0.19613537639379502,0.24528955966234206,-0.22937219887971877,PSH Flag Count;Flow Duration;SYN Flag Count;Bwd IAT Total;Fwd PSH Flags;Bwd IAT Min;Bwd IAT Mean;Fwd IAT Max;Fwd IAT Total;Bwd IAT Max,fused_tad_score
37606,1,PortScan,0.4414249360561371,20,0.43974918127059937,0.0016757547855377197,0.21244011521339418,0.2289848208427429,-0.2273090660572052,PSH Flag Count;Flow Duration;SYN Flag Count;Bwd IAT Total;Fwd PSH Flags;Bwd IAT Min;Bwd IAT Mean;Fwd IAT Max;Fwd IAT Total;Bwd IAT Max;Idle Mean;Idle Min;ACK Flag Count;Flow IAT Max;Init_Win_bytes_forward;Idle Max;Destination Port;Flow IAT Std;FIN Flag Count;Fwd IAT Std,fused_tad_score
